A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7
157.54256,176.96439,639.57025,342.04559,257.9585,254.55113,333.19611,405.06604,151.47379,274.85083,229.40845,326.38168,168.57751,304.00122,544.85394,379.20471,249.88342,393.7002,405.42041,433.80264,350.96219,356.93121,421.90622,437.07285,587.57544,289.03952,319.2522,345.92313,447.43848,270.81631,187.30763,139.31561,164.9333,201.76407,118.89891,160.05811,156.72186,140.27461,135.88422,108.97738,175.41914,133.01897,159.74721,117.44437,109.55217,98.34314,91.262489,129.02164,95.949036,113.93578,87.509697,83.277275,85.998032,94.615997,63.270351,84.219223,68.560692,65.507568,60.75581,59.970631,64.641678,59.877789,50.504185,49.530182,43.040459,46.346058,38.718296,36.365639,37.479176,36.874619,34.119465,32.475952,29.978888,29.579561,29.046803,27.463253,26.882797,25.232218,24.925882,27.348352,24.686047,24.795876,23.083145,22.170031,22.841017,21.991034
262.4321,197.342,747.2738,394.49524,279.66873,196.27287,422.12225,372.92868,215.12344,294.14841,317.10141,403.08447,325.25687,447.2746,571.00122,263.52585,794.72571,409.31073,329.50131,343.47778,446.77505,235.73909,452.39618,510.9628,461.09741,426.90277,308.64639,161.07675,270.16171,271.30072,192.9382,99.890236,125.31194,201.43027,140.85207,126.96571,153.20139,108.60807,110.38438,129.85268,147.32117,120.0985,104.43018,117.87116,126.97594,115.97092,94.602509,113.63844,120.23557,95.407249,98.800209,82.495232,85.693222,76.565697,64.592773,73.46418,72.982185,69.948532,69.11129,58.375019,63.874969,49.862331,50.654339,47.450665,50.910591,46.901772,40.731716,36.366489,31.797949,33.934723,33.94796,29.278931,32.664642,29.380943,28.531857,29.673187,26.829916,25.909979,24.698614,27.496239,23.249247,22.957047,22.624128,22.897783,23.69442,22.077141
335.55835,362.84537,705.9834,167.68019,184.92581,149.03789,652.19611,412.03571,455.76636,261.42035,449.73407,268.56799,427.09537,401.25507,398.81189,384.41904,342.75458,1127.9354,257.45279,362.82562,247.55638,450.97534,341.97839,359.14923,387.81213,638.51752,399.87924,170.30055,248.92776,236.99464,229.20541,116.27174,132.89479,237.69397,145.06433,122.60453,142.43889,111.14726,105.08943,126.57558,115.41589,111.7246,102.52699,118.18343,120.46709,111.56849,78.986328,105.25828,95.57946,107.86896,90.377762,92.904976,90.107704,71.954384,66.041962,68.957855,67.919159,56.76128,65.650307,58.797298,67.295906,46.838913,53.618843,46.942322,45.919067,39.762211,40.72366,37.415794,35.025002,33.13884,33.075813,30.960743,30.240362,29.155382,27.375717,26.075397,28.660732,24.901917,24.980654,25.881784,22.829819,23.450506,23.484615,22.73752,21.323048,21.826462
162.78658,269.3046,625.60114,555.07764,324.26807,252.19124,292.7139,263.875,669.92395,295.43234,238.32945,228.04697,298.73727,311.0242,455.79279,319.91089,274.30698,1269.3197,363.82852,366.186,213.93834,518.06494,300.25281,551.32489,497.06693,1360.1755,341.52982,193.53502,202.57877,236.82593,214.95329,139.67348,105.79758,218.98381,123.76537,97.495842,151.33722,83.307571,119.99165,101.27153,101.33146,116.30045,113.7202,97.457428,75.308258,107.42943,83.902939,111.22993,90.298286,85.196869,89.667526,93.505409,98.751091,74.292374,69.781113,66.224335,73.651329,67.208313,69.277824,61.848248,79.67942,51.811222,52.376228,50.197449,57.755165,47.059788,44.063332,46.295296,46.015671,37.805397,36.419445,36.809711,31.5516,35.057995,33.880054,35.882263,33.868271,29.27136,27.751337,26.861544,26.548233,26.176437,26.205576,24.072971,24.819851,26.025311
145.10715,210.84804,767.67535,146.71605,169.00571,359.95135,460.69089,722.16071,616.34247,390.3277,155.82715,328.38821,377.65692,454.77289,779.50519,472.96613,1142.5099,452.23016,348.34259,379.03653,402.31631,615.86597,564.2171,395.62485,766.2146,661.68402,452.41431,190.06526,184.94209,242.97874,209.22789,130.8201,160.72339,239.06085,100.20529,129.49309,146.44225,110.22988,99.603279,122.65421,112.09592,104.46479,149.08762,108.71674,99.090347,96.320251,93.997223,89.33725,106.15019,87.444839,79.083443,89.782883,88.66964,77.180588,66.07856,71.619987,70.744179,68.525032,67.90152,60.316929,74.219345,55.592823,52.621967,52.95948,42.800343,43.612095,37.242645,43.18103,40.835899,35.368885,32.396397,31.47365,30.252583,29.79883,29.264301,28.702295,28.962191,26.175518,26.015282,25.003799,23.587072,22.71003,23.226164,22.93622,23.701221,23.449003
108.0999,164.06792,705.93945,313.99857,267.45596,148.99869,223.60054,318.98373,471.47308,424.21042,227.95354,182.33192,292.28665,343.33344,462.59271,235.68973,419.75488,705.82275,335.78433,413.06396,533.98254,427.12524,333.06506,425.15173,562.89026,612.73438,354.81427,188.02544,243.45049,219.18143,327.1395,111.17241,104.62225,249.71222,144.22638,122.94958,116.67123,118.01449,103.54862,116.3146,170.81761,130.07552,152.12433,112.91474,110.6489,103.09849,112.30574,122.62228,104.6795,98.823532,81.874786,88.441284,78.823967,84.339485,79.381081,70.014473,71.4711,71.10508,68.082085,64.470039,69.853294,50.926758,53.606201,53.318886,49.377617,45.098438,39.603989,39.811878,40.018135,37.43676,35.32032,34.415016,33.784199,35.891937,31.695192,30.907202,28.369448,25.493835,25.975533,27.435301,25.568336,25.591473,24.394352,24.15032,22.244509,22.982273
240.29514,292.34857,756.07764,228.32188,213.24564,419.99124,314.66049,235.21671,328.38348,397.29407,299.19327,345.16919,537.70355,213.93582,521.08002,215.67189,365.14557,340.06802,388.85809,398.66385,591.38153,580.07568,236.10001,402.76941,438.47385,362.92877,809.25476,174.49213,196.92426,199.86049,255.29781,112.10725,140.05814,199.97446,92.099007,82.439346,149.97931,107.04428,126.26691,124.59287,111.97563,118.6579,151.61348,115.59691,99.437462,96.955925,93.870644,124.77242,92.819893,72.967606,76.340897,70.845642,76.925323,77.721466,74.473297,65.303169,72.747055,63.944927,62.634666,57.234283,64.625763,53.978146,54.488209,45.842251,45.718941,43.162033,40.349644,36.861061,35.296574,35.720779,33.984886,28.43232,29.635588,29.070696,30.324018,26.134619,24.54512,24.85144,24.647793,24.464293,22.946087,24.713078,23.284025,22.197702,21.391199,21.252264
205.37186,263.59076,613.56976,305.38385,188.07747,325.86243,250.36623,176.61629,138.67218,405.06644,344.28156,360.69183,254.209,301.33154,589.0506,374.51093,237.44771,394.2438,352.03543,524.57281,354.68268,334.40274,269.80804,299.5675,725.39355,331.59555,665.40387,182.68069,233.55922,197.23392,213.22208,171.97256,104.11692,253.91762,121.2457,128.10342,200.08452,85.983238,141.65106,118.53928,140.40442,144.35907,145.92474,102.27445,110.6739,95.518486,98.785217,97.004547,103.57023,105.01227,84.889847,92.315475,71.842926,76.136223,74.304817,80.250061,72.511513,72.203255,66.683975,63.249718,65.479385,52.115192,52.72673,44.776325,48.368343,47.789719,45.007904,37.553795,33.717419,34.613651,32.920609,29.629501,30.823549,29.738087,29.068624,29.989861,29.40468,27.09354,22.344362,27.504131,25.373838,23.203632,24.881935,24.326216,22.100348,21.729099
196.4519,204.59955,787.63934,458.21191,221.65306,119.5909,355.13174,128.82098,375.48523,345.24347,419.71628,295.39099,353.58551,377.45053,536.07489,317.09393,320.44574,296.26282,307.93228,642.92975,478.83209,354.1405,225.08359,450.67075,396.18976,316.52295,461.88202,169.31683,110.37653,265.30661,269.41821,189.89952,151.77144,233.56049,73.698708,124.72157,139.49503,119.04575,108.28616,127.5741,147.2347,161.89418,129.14856,108.11475,109.9607,118.18918,95.954796,109.95754,109.926,71.876991,89.201408,89.069054,83.100662,77.863724,74.519203,82.399345,63.925014,68.483101,62.498913,63.299042,67.709183,57.826519,51.401096,45.540855,48.013691,40.152771,41.449318,35.595222,35.300068,34.035442,32.284145,31.841824,28.344521,27.317022,25.675131,25.956499,27.324425,22.973345,24.88512,24.53046,23.541782,22.583288,22.477882,21.740145,22.788336,21.668737
213.21626,247.16687,771.86212,327.2421,381.14374,202.97624,307.51184,295.37585,369.03842,331.82828,334.96164,481.20627,331.58078,302.495,422.3476,340.56412,290.11008,407.32956,251.40855,652.34821,378.99857,360.03384,218.25212,349.51447,423.12082,278.41113,342.04477,303.61746,219.35619,245.46321,187.05188,132.94785,159.76674,237.93901,110.8904,108.53054,180.5025,103.59728,132.25397,164.1216,148.40916,132.43015,119.49123,131.67122,132.15677,116.66824,96.631744,99.225586,123.44786,79.744064,74.242233,83.965919,85.372147,75.714836,86.793205,74.941101,83.559189,78.243912,64.300247,65.380051,64.07238,47.190098,47.62809,49.490013,45.552711,49.298687,43.529163,38.15794,40.741276,37.176205,36.385433,30.229412,31.676933,31.111794,28.183636,29.179079,27.699919,25.675972,25.153269,27.19639,23.789213,23.4286,24.251434,24.579342,23.029819,23.107859
141.52191,375.12881,694.14728,283.16284,204.61807,409.93222,170.73239,213.6965,309.40729,377.01669,345.97791,366.61673,316.57922,398.96964,489.99701,220.32002,259.25513,362.22388,461.66071,650.88837,529.67859,381.60654,361.14755,354.88736,475.44946,386.38321,470.92871,194.21161,201.44673,255.48482,233.74223,164.53864,151.32626,162.30273,113.16624,96.116783,153.9827,102.11596,121.18853,162.69223,141.77,130.36678,123.3008,105.54815,112.72554,97.900993,105.38316,140.8614,110.82456,96.759178,95.781982,87.538963,73.74588,86.875031,74.670952,81.076057,76.601044,61.779297,56.15818,60.764454,52.953297,54.625118,49.012497,48.849659,42.615639,38.129967,43.937359,37.435955,34.612904,33.177414,32.284332,34.704926,31.451876,29.104719,29.322788,26.037401,28.268591,25.942263,26.577475,25.305922,24.480965,24.353168,23.124855,22.378864,23.999104,22.504587
137.11108,137.89487,628.47198,149.47173,234.58699,360.44153,387.14877,113.78449,282.95142,430.47534,456.33759,348.17654,353.17706,318.2345,462.01547,227.8143,332.98169,359.3475,206.75943,834.57721,471.03088,254.94495,314.26456,248.66962,386.66464,244.75389,410.86151,253.95938,244.31267,174.87898,254.53816,175.28822,151.21547,230.02344,114.86736,131.67773,138.84467,108.62113,118.66346,170.53479,155.52718,140.38304,145.21527,113.58335,115.32506,98.119713,115.13683,146.48621,107.02325,69.879059,87.74646,92.634003,72.230431,76.909882,68.473015,69.376091,69.30748,70.8283,65.182716,53.090755,57.910488,56.285892,58.30777,49.535561,43.353561,38.887115,35.31081,35.840923,35.736427,38.349415,32.278961,30.810091,29.589523,28.554012,27.582739,26.552443,22.824724,24.938957,25.551533,21.678413,22.837242,22.717417,24.048929,22.135807,21.595491,22.846603
332.22986,300.11172,697.04663,208.38078,249.18832,204.41383,278.06522,163.19531,452.33701,315.42133,265.85242,511.33127,273.28128,318.34869,467.66885,314.20901,250.21516,416.7608,349.15768,459.45172,927.07654,245.74202,379.81302,300.52441,325.93896,251.70076,395.05502,210.94545,171.08881,251.13301,231.7883,131.84256,142.3831,272.55569,154.60229,135.75191,201.28873,94.001778,94.73674,160.93347,141.24606,114.99097,130.56003,112.1113,113.60233,102.47495,104.73956,119.74263,105.01601,75.522369,90.603081,73.987839,75.168144,73.696671,61.185829,85.078163,74.331665,66.098061,64.771957,53.268688,65.95134,51.268887,50.857807,46.134354,45.797489,39.787365,43.095181,30.738287,38.000198,33.604759,35.475121,31.334227,27.472864,28.924232,30.181635,27.961441,23.999802,25.700054,22.668997,25.42798,23.303457,23.883493,22.461813,23.899345,21.968212,21.142284
316.00125,241.66458,861.65833,328.95078,326.35156,209.02477,408.51236,234.30504,253.95337,283.71429,304.28314,349.20721,239.97574,238.40445,384.86511,413.04099,300.81479,207.72192,215.17311,571.30048,780.91046,389.86896,360.47418,351.67819,298.99423,311.74951,296.35297,171.98238,244.81705,152.03935,224.90753,150.69557,123.77769,210.8773,118.66693,134.37054,184.79514,97.77076,103.12604,170.79337,150.09798,117.71252,122.63531,136.17909,111.08699,127.56744,80.096626,119.64482,103.34803,79.809891,70.723724,79.130371,69.546219,70.996223,62.010277,68.321594,73.216469,68.826241,64.639221,63.148861,68.569901,52.42168,52.853962,45.577679,45.519623,47.456482,40.231133,40.735432,35.865391,34.144066,30.65037,31.399376,30.32996,30.64673,27.591148,28.593756,27.775961,26.585871,24.855742,25.248674,23.323872,24.534206,20.652941,22.331636,22.043991,21.910437
254.49696,351.06018,737.02832,388.64471,239.09119,207.91096,221.30093,232.43774,68.862617,247.77458,382.69864,377.80338,331.23697,440.16074,529.8999,201.86726,282.29169,295.14612,384.23834,503.17804,583.44696,391.16199,313.71616,450.51291,364.3381,309.21207,338.34695,301.43869,284.0228,270.3775,195.17059,110.03445,120.48018,202.04701,133.14275,84.386848,143.04626,81.437096,136.82884,163.77505,132.683,124.11469,122.86024,138.15605,101.00484,107.28765,103.69664,146.01402,95.122124,87.982147,85.412064,75.400047,82.846199,74.037231,67.764023,69.950058,68.965881,69.201141,66.236336,61.017822,72.241173,46.305916,56.669037,50.64386,45.807285,45.23613,39.457924,37.245842,37.744301,33.414616,34.391247,29.24317,29.718628,26.564657,26.151415,27.255039,26.555689,26.632994,24.037064,24.096762,24.00375,22.851862,22.555128,24.029537,22.32292,21.028904
145.90407,224.30237,712.07343,74.590157,272.96179,254.2025,317.67007,241.34111,246.06155,280.63333,144.52135,404.17664,243.85606,318.82294,235.49208,413.19876,228.05043,412.56137,359.65677,467.17853,522.12177,399.26563,444.79953,327.23163,546.30621,364.34381,371.49997,236.43193,213.25154,244.80988,214.21289,122.00749,109.41308,214.36702,139.76657,101.76583,126.21539,120.98083,133.55148,144.30396,170.62849,125.4966,144.45926,132.80649,155.32759,102.36449,98.19149,109.7533,93.732506,82.09066,92.6259,79.634766,80.697495,89.010124,80.800163,70.737114,79.363014,69.203506,62.013084,58.533585,66.620537,63.656155,53.160645,49.715424,43.672359,43.675709,38.750652,41.309147,32.422832,31.252645,35.061153,34.63485,30.608419,31.7675,28.755661,29.448622,24.571892,24.465485,22.888409,25.606947,24.134256,24.200361,24.21636,23.894741,22.112263,23.310463
328.97101,299.34375,652.55371,187.74776,196.5845,421.16626,346.11234,289.19943,293.54672,297.71735,116.14977,430.88339,267.98654,184.11961,329.51138,269.77832,411.89111,346.52975,375.63739,388.24265,600.922,358.14529,421.39194,358.02866,325.38428,219.08141,442.09195,234.7209,254.63661,267.6442,226.52948,114.73299,158.8708,241.45518,148.80748,133.91415,154.67279,111.67229,124.29329,145.1604,138.576,100.35873,128.1432,155.80682,131.3222,102.80387,101.08757,136.21056,105.86,79.59903,89.401917,86.072052,88.073547,71.29451,72.582245,67.129143,70.60379,69.092789,68.047646,59.161243,62.022945,65.112076,51.047249,50.269047,45.708141,37.492115,37.17675,40.553444,39.313881,35.765873,33.259705,31.40251,31.435856,27.076115,30.141529,28.327972,26.161066,26.819605,27.724127,25.791195,25.230091,23.217272,23.400011,24.367558,22.843094,24.163574
215.63586,200.34167,810.76746,228.52841,320.24353,289.92508,225.46997,218.21956,316.4736,314.00983,297.63159,456.33499,356.78638,341.81467,383.07529,389.76584,253.54559,328.30136,393.74338,432.97079,575.03369,401.40347,401.27908,408.46533,460.46228,212.34254,382.11136,280.83679,202.81296,245.64584,279.67041,98.681694,153.08287,191.61957,139.2037,116.33702,138.4519,95.053001,108.68838,166.43773,97.922905,152.97255,109.95462,99.909859,104.00111,93.92794,101.40364,124.1006,99.075432,87.165688,95.133423,76.170609,78.855789,81.324974,72.772278,67.319283,64.217911,66.122795,62.820126,58.03688,60.414589,50.738518,46.62896,41.812073,40.364063,41.303024,36.969303,37.698162,33.077427,31.638762,32.564541,27.437634,30.219992,27.042488,29.333672,26.431667,25.982941,25.776201,25.885126,24.293945,22.581465,23.921839,25.714022,22.781584,23.884302,22.961958
343.48428,222.11418,881.3623,301.62219,471.55841,409.06866,277.80545,227.65494,277.56201,353.0939,399.98499,418.13766,390.31149,238.32561,422.85373,286.73099,278.07822,444.94891,354.49811,427.10498,421.43381,329.22922,319.61972,255.37463,443.58273,259.21951,417.23474,189.97266,258.57019,243.14519,231.31567,176.35408,173.58954,244.16359,141.4102,144.04384,152.10075,124.62863,142.17731,116.54743,128.74686,104.24804,108.76333,114.8185,119.33451,96.21553,102.67371,119.86939,107.43156,95.612274,105.89589,101.03586,89.509628,84.088791,81.870255,60.129135,63.199158,68.7659,60.591488,69.173607,55.344585,47.541203,53.896347,49.881939,44.278099,41.859058,41.440701,36.74958,36.71722,30.287649,31.465143,30.300489,29.288589,30.407318,27.772821,30.136427,26.51527,26.867729,24.30839,24.857407,25.219271,22.953306,22.597223,21.87311,21.94816,22.384953
252.25876,236.37288,708.23535,219.86293,280.13034,265.26205,320.6467,312.0593,241.63913,251.61267,129.77208,556.83813,380.7171,191.43228,615.68597,318.91238,309.6442,374.7103,229.86281,391.04214,650.40265,749.80902,321.42865,292.89841,321.11081,260.9938,329.58807,174.38045,237.37125,198.38948,183.58755,133.74438,165.55106,250.74704,156.11948,116.16964,162.08899,111.43895,137.29161,120.12764,135.71146,118.62498,118.98763,82.39576,135.88814,129.60979,101.2542,126.02241,110.92825,79.982193,89.436859,91.397942,95.198326,77.344543,78.617905,83.552376,69.164291,65.286995,63.798943,69.570717,59.029324,50.858688,46.952316,48.800983,41.661793,44.969154,39.809662,36.821945,37.793205,34.534306,31.775587,33.498898,29.509556,30.3822,29.975304,26.405958,26.959253,25.288448,24.502676,26.007381,24.467346,24.551767,20.359188,22.623135,22.173649,22.830175
161.16374,311.5766,790.18188,317.9823,164.47794,212.46568,303.23019,178.12085,214.6523,139.9353,267.99319,324.2124,307.01462,334.92166,624.43939,331.05252,242.92575,310.13361,252.51488,500.01572,616.03705,473.49527,292.80081,309.91479,425.26953,371.69382,476.49823,169.40669,262.63452,251.55859,224.12042,133.91867,199.65846,251.94696,152.01846,136.60765,112.50312,117.42026,91.357986,140.2028,162.52634,103.65875,126.01521,96.385635,122.7477,105.05082,89.7491,124.85869,103.47669,109.5253,90.328377,91.386948,80.189972,85.391891,80.043571,70.489502,67.317451,63.536343,70.110748,61.786182,60.900585,53.359806,52.360531,45.888435,43.953773,43.546841,40.009342,35.42157,34.832634,33.941116,34.688618,32.353447,31.016684,30.363478,29.968409,28.554937,25.394779,25.060406,25.555996,22.786915,24.03174,24.649632,24.187836,22.960812,22.8204,22.638397
237.05795,226.83675,702.21051,306.11829,399.5036,213.1255,392.37732,202.68178,225.27438,477.31891,268.15131,439.62512,367.55933,166.89879,492.02072,246.29794,285.66406,427.38916,446.55533,452.82162,502.61731,358.43307,305.67761,229.96051,293.42111,229.40822,361.95398,156.13683,271.30756,275.16705,232.04024,160.99832,125.43066,227.34349,105.48625,124.214,145.48132,135.5359,116.13432,100.32483,141.68607,134.98454,109.81588,112.92258,104.34829,118.42433,73.254929,98.956718,98.846199,100.9229,96.815109,93.943268,94.316856,82.655685,80.146133,71.865318,75.790459,73.300163,62.676037,67.698555,64.582993,58.297844,51.438385,49.900211,45.074772,43.386925,40.914314,38.889004,36.43092,33.383427,34.537518,30.604851,30.199333,29.238346,30.613056,28.609186,28.71657,25.387878,26.438858,24.68182,23.335287,23.010494,23.161322,23.912247,23.045269,22.686216
248.403,316.43561,604.53271,180.59299,251.31433,100.55597,151.23119,226.4136,264.21564,425.409,242.84204,347.07245,335.82101,379.08197,556.59918,320.67542,235.98093,432.80188,459.39334,606.68988,404.0152,362.45648,290.50256,286.35513,321.48242,168.13243,325.19226,171.80527,259.35672,260.88846,225.16409,221.48584,160.67062,256.04053,115.68958,115.48565,149.61551,102.21957,99.216141,148.18973,126.92841,128.7197,126.43587,105.43077,100.89818,101.70214,100.15392,120.75638,99.610619,93.493568,96.676262,83.537682,80.785034,79.948334,70.122665,75.301758,68.116959,67.591988,57.277088,63.406784,63.898205,54.989555,58.99567,50.912029,40.127029,44.514668,36.314812,35.652821,35.443161,36.018024,32.482758,32.953094,31.774284,27.668638,27.589912,28.874615,25.572197,26.603035,24.560366,26.648527,23.562719,24.534592,21.373543,23.455723,20.644039,21.295456
259.39258,300.4285,616.48547,252.78957,218.82979,245.91083,264.36807,201.70486,263.73016,331.26733,275.38489,435.60309,412.10922,638.51825,434.00143,292.50446,286.78183,317.78369,257.54556,305.85764,468.61346,317.03888,382.57025,233.38948,442.16434,366.53073,423.86505,184.62842,280.71906,183.61072,243.52985,137.7973,198.79453,250.93466,133.24352,134.82802,126.16091,129.62506,141.38126,115.78533,122.00193,102.68002,119.90362,98.862404,116.98078,102.74018,95.582405,112.8315,104.17032,96.432198,100.1759,83.936371,84.20063,79.050941,76.826141,71.350174,79.043671,63.014523,74.418205,65.026535,59.605461,55.02607,57.278297,45.203445,47.147243,42.137177,41.071613,40.004242,38.237434,34.152069,28.83753,32.242466,28.831692,30.277327,28.083548,26.127586,27.886454,26.392424,25.165462,24.662231,23.096413,24.182812,23.421453,24.240587,22.674776,22.600855
136.95572,188.66811,638.90491,404.35168,188.14929,132.83258,334.17831,196.29959,225.48476,422.35355,255.57657,465.7135,508.98068,266.97049,871.23938,544.86475,171.8278,458.30322,532.31158,338.56857,572.11523,474.00867,381.0123,394.90472,444.36057,312.7092,354.86865,179.05504,240.76965,216.20285,193.45744,145.72838,125.77699,169.55052,121.21589,147.98447,122.38693,122.97173,113.85671,112.92671,144.57298,129.10199,161.27919,80.516243,92.190796,92.035393,65.80159,111.62676,90.902374,84.945656,87.473,79.538185,82.944679,87.644661,70.017853,64.061241,60.303318,70.222672,67.394981,58.37373,61.53072,54.831181,51.804073,44.425797,44.557457,38.836266,36.724987,38.467468,36.985928,29.371956,27.869507,30.297798,27.936424,30.754679,28.451958,26.547121,24.727303,23.503956,24.171616,23.177729,23.337852,22.180618,21.49699,21.341988,21.698753,22.507301
334.39349,210.62071,706.87531,213.09373,195.97188,301.1918,324.14478,344.19382,372.99533,108.39474,273.08197,313.16867,351.78662,411.22507,389.82455,354.60132,333.87277,368.05405,353.2832,401.69641,713.0354,547.33209,294.32724,264.00677,406.41806,226.15707,326.58667,176.4436,255.16406,210.52419,189.58263,152.13422,143.16809,232.18967,117.61973,134.43221,152.14217,138.91382,121.38216,126.49799,150.03244,110.15501,139.97916,98.310341,92.627342,93.357925,102.35534,149.43486,118.76795,94.491928,88.492859,95.502678,86.711815,61.090694,63.619743,69.445717,71.932228,68.582481,62.268845,58.842834,58.473602,60.609673,53.671612,41.863491,44.477894,39.799297,42.215405,40.324409,35.401287,34.809273,30.421749,31.692324,28.144857,29.96204,28.097738,25.581623,24.385889,25.482523,24.645578,24.139965,23.541769,22.71937,24.771248,23.183466,22.838448,22.154198
227.70088,277.04987,741.71368,148.0943,315.89493,307.05624,275.43219,222.06215,173.98074,246.98662,280.61722,394.4718,304.95581,299.67191,406.75253,272.24478,198.17804,459.36908,418.7988,250.14638,652.99817,633.32117,322.58847,255.86238,310.31967,360.72086,444.73178,208.51003,257.35452,281.18198,188.03337,135.78104,138.19809,216.20198,130.69135,97.410133,167.92494,105.09789,120.42729,125.52322,133.56067,148.34073,131.60074,118.33763,108.14253,106.96667,97.190453,105.91165,108.21883,91.885696,99.128731,83.298485,97.896797,84.349442,76.663795,75.247719,74.509285,67.683868,61.433876,56.264679,64.837898,52.999432,49.043228,48.115002,41.361038,44.939663,38.913864,38.138447,37.97784,36.504234,31.673651,32.09716,29.366432,29.109945,28.327883,26.159216,24.03779,22.656723,22.575024,25.341347,24.021605,22.843163,21.631971,24.529884,22.039768,20.064148
90.004425,263.49268,659.99878,231.30499,308.73975,277.36572,497.58243,239.59929,310.25528,348.29749,169.6104,401.65695,277.33102,402.18265,410.81628,214.76186,301.129,400.0239,315.82703,447.55792,530.51172,654.87451,455.54086,319.03934,334.12552,366.18689,484.6189,180.43306,272.53418,212.0999,132.63487,141.22844,102.05986,287.48773,140.86101,98.133575,141.54074,124.09956,122.12913,142.68065,103.60208,135.61731,130.21378,126.8905,97.443962,116.85271,91.207214,105.16022,93.584938,103.37047,85.41774,91.099228,97.866913,76.771469,79.048393,76.458672,66.851791,72.519241,70.525581,64.254822,57.983891,57.791134,52.702904,44.627327,43.644978,40.637096,41.197922,38.658714,32.371525,31.815138,34.16317,31.417391,33.233566,29.375132,29.847227,27.94129,26.671057,26.201288,22.41077,27.490198,23.790083,21.474957,21.982487,23.321642,23.636929,23.415331
204.34225,303.98404,715.04376,182.29015,172.57379,221.8287,352.47916,588.92334,584.9165,411.34341,347.73428,384.49155,295.39566,347.95065,552.01288,405.7742,287.01215,470.84137,381.50076,407.07901,640.94293,447.51068,475.51401,259.54599,256.18277,268.9277,397.2377,305.02634,246.46294,181.83075,240.61401,137.25189,168.61533,277.64536,116.7639,109.17821,152.81584,93.082611,139.16443,120.37444,139.27164,150.28416,135.95123,102.60928,88.598259,101.79408,99.277832,142.5376,131.18169,93.053719,93.556412,76.237564,96.600204,79.671913,79.315033,73.463203,68.69371,72.403488,65.005226,61.375599,67.77343,52.930981,51.781265,38.044815,44.544556,44.394676,40.750534,36.182594,37.274006,34.193226,30.623684,29.99085,27.511473,29.174202,27.985968,28.650715,27.281778,26.396862,24.18586,25.492069,22.745642,23.217306,22.92721,22.307123,23.683151,22.643406
244.58977,172.33884,831.79895,480.43436,282.61276,231.71414,193.23726,147.64709,371.31345,902.52924,285.25339,303.2673,282.50473,318.15723,643.0564,266.58356,397.30783,409.48279,339.86853,249.40433,630.57208,377.0578,369.25314,472.63306,320.89795,254.87328,467.09866,207.16516,217.07117,272.69119,218.1808,134.47003,160.31836,229.83028,128.50667,116.96764,120.64156,117.56969,133.22182,107.86792,131.11937,160.90747,133.57648,132.86452,99.267921,113.43661,111.519,136.67496,117.94889,110.67285,107.75163,100.67925,94.446938,91.36879,81.924484,81.77533,70.632149,74.021225,71.678001,66.157768,68.87751,52.846203,56.342007,45.312469,44.330471,40.485565,40.833904,36.23629,36.715252,35.247955,34.617485,32.422283,30.261848,29.224586,29.617933,30.14253,27.29129,24.72184,25.55452,24.098103,22.950361,24.454012,21.458286,21.888941,22.406738,22.971121
105.81434,279.47739,741.44885,293.03314,125.04821,174.1604,234.31395,107.90173,308.60721,315.15158,498.89856,404.80237,302.20074,405.56119,692.5589,262.31351,363.40216,364.93088,354.5491,433.26892,474.66901,416.70996,291.30014,484.98578,359.24402,337.67075,435.12595,291.28238,176.62688,284.19589,313.1449,150.51425,154.63306,276.38745,136.77559,125.04907,129.03407,103.09303,118.99873,150.96654,114.55135,163.47597,139.03778,119.10474,119.4241,116.64474,72.705605,133.15553,120.11,115.716,102.55293,110.37041,101.79739,87.101036,81.537933,77.819527,77.515205,74.63353,67.280479,65.137093,62.238533,46.015594,55.083466,47.473186,47.876518,44.519257,38.296875,38.402508,36.949738,30.376266,33.995926,30.43672,28.627108,31.127066,28.772858,28.53898,26.876547,24.694803,23.898819,25.149864,25.284418,24.022943,22.532709,22.077297,22.239285,23.690355
