A0,A#0,B0,C0,C#0,D0,D#0,E0,F0,F#0,G0,G#0,A1,A#1,B1,C1,C#1,D1,D#1,E1,F1,F#1,G1,G#1,A2,A#2,B2,C2,C#2,D2,D#2,E2,F2,F#2,G2,G#2,A3,A#3,B3,C3,C#3,D3,D#3,E3,F3,F#3,G3,G#3,A4,A#4,B4,C4,C#4,D4,D#4,E4,F4,F#4,G4,G#4,A5,A#5,B5,C5,C#5,D5,D#5,E5,F5,F#5,G5,G#5,A6,A#6,B6,C6,C#6,D6,D#6,E6,F6,F#6,G6,G#6,A7,A#7,B7
481.111,557.267,572.968,516.989,299.356,461.259,1461.45,1347.87,309.085,288.573,166.727,145.556,155.063,239.29,373.18,175.579,186.283,125.514,187,156.254,125.836,286.909,320.995,314.753,184.973,135.403,222.925,139.394,164.89,72.5541,253.729,139.983,101.956,201.988,90.5118,100.977,107.198,85.1486,93.3118,96.261,81.4187,93.4782,58.9212,69.5427,85.0866,67.3972,56.6565,69.3442,67.6216,59.8038,51.1439,43.8276,50.1353,48.0772,44.899,42.3659,40.6308,35.8803,34.4142,33.8002,27.5477,33.0541,31.9903,29.8828,28.0058,30.0866,26.5832,27.5062,28.5363,26.9197,27.3017,28.2641,28.9245,26.2307,26.5548,33.2666,32.6063,30.4518,28.0612,23.8554,25.0137,25.6313,24.976,22.658,23.9182,22.6762,
261.799,299.95,915.047,304.702,371.118,544.584,787.372,888.623,416.105,222.683,209.848,309.201,148.859,312.427,494.535,237.532,241.752,177.886,187.622,178.363,173.724,204.774,280.734,348.245,250.652,213.866,208.552,175.479,127.242,152.781,248.615,133.595,142.454,163.586,102.326,109.21,137.777,67.3751,107.736,100.266,92.3396,68.3296,64.4393,75.7235,67.4145,73.7393,49.2624,60.2236,70.6412,60.6817,52.3443,48.4724,47.0039,37.0597,47.12,47.7721,35.8918,35.3888,36.2207,33.4739,32.3379,31.598,30.1323,30.1353,29.711,33.3001,30.5269,27.7915,32.3315,31.65,28.6407,31.0348,29.4622,30.5332,33.6272,33.1966,33.1002,30.7737,27.0915,27.6794,26.7237,25.1708,25.175,24.6875,23.8633,24.8021,
571.178,178.674,903.532,413.609,355.886,747.398,991.574,1240.93,523.078,298.216,258.961,107.388,222.055,316.442,432.155,249.404,181.927,213.106,142.079,169.734,201.128,251.092,155.472,279.821,180.497,194.061,219.959,163.72,107.943,118.042,214.899,134.216,97.7412,154.618,138.278,125.954,101.553,92.536,96.7361,68.2071,88.1772,53.9197,53.203,55.586,71.0925,71.4521,47.674,68.3664,68.8435,58.4929,47.6562,49.27,38.417,44.2211,42.0093,42.9955,39.872,43.6801,35.0659,32.6575,35.481,29.9545,30.8172,30.3556,31.0478,32.8783,30.2238,25.9547,24.7728,27.1308,26.5338,29.6404,29.9931,28.3758,29.2445,32.9277,31.9134,29.1617,28.7985,28.2525,26.056,26.8003,26.9575,24.2864,26.2131,23.6543,
379.732,252.436,871.797,325.004,257.756,351.125,1339.79,1183.68,343.027,288.581,319.891,175.764,193.789,228.379,522.013,222.1,197.032,168.121,158.921,172.456,185.988,232.022,254.937,251.737,220.918,160.142,218.222,173.763,126.539,104.432,218.413,151.362,101.224,135.603,103.707,95.4307,107.689,93.0656,104.219,83.7679,96.4406,48.8471,71.0879,62.0479,73.853,67.8596,47.3585,54.527,63.1966,49.2332,43.927,42.7209,45.4944,43.4796,37.2672,35.4209,32.2017,34.0276,28.6796,26.5128,28.3401,35.4593,25.6346,28.3686,25.9323,31.6454,25.1289,27.8731,26.2524,28.2626,28.3843,29.4423,27.8437,28.6696,28.0891,26.7577,33.0849,29.013,22.3087,23.3332,24.4473,24.0781,24.5437,22.8922,26.402,24.1334,
276.84,414.357,721.75,560.64,684.157,886.214,905.947,761.668,491.124,180.214,281.068,229.126,225.468,264.27,521.836,254.85,142.637,116.612,153.381,137.719,132.355,286.754,485.009,178.071,166.776,110.238,208.162,170.83,140.709,114.388,227.607,129.017,153.487,138.703,121.492,90.8006,103.527,71.1105,104.257,76.622,71.6894,73.982,81.9204,72.3673,77.6617,68.6252,55.1563,68.2677,60.5373,65.7765,54.116,49.4543,48.2578,45.5515,44.678,40.2085,46.5762,41.0388,37.4669,31.1725,31.3631,32.7579,32.4987,29.7251,27.5333,29.3364,24.8245,27.4035,29.4279,28.5767,28.849,27.5461,29.2177,28.0026,27.7575,31.8824,33.0012,30.8157,29.6252,26.4297,25.5871,25.2062,23.2051,25.022,23.1409,23.7062,
531.888,472.614,585.144,559.614,343.295,551.74,1391.95,704.712,240.274,366.179,214.07,217.408,177.723,213.052,353.437,293.074,245.823,239.271,233.764,248.329,263.283,304.994,168.65,159.838,176.214,121.897,246.507,119.479,142.955,133.742,257.338,151.962,153.238,133.199,103.964,109.409,110.358,84.1673,110.502,78.4675,75.9821,78.4089,90.4821,83.7175,76.7549,68.8709,48.3633,59.6046,63.0519,58.1491,52.4078,43.5037,50.2413,43.1645,41.3941,40.8982,35.762,35.151,33.0871,38.9369,37.6007,30.8371,26.9594,30.5758,29.3788,28.6709,27.6165,30.9824,30.3222,25.5362,27.582,27.787,27.2175,27.8358,25.7175,28.5584,29.8919,28.4311,26.2078,24.3062,24.7598,23.2639,23.7766,22.9136,23.5854,23.3056,
260.635,467.218,751.709,335.352,700.995,652.29,964.561,816.4,358.532,380.992,257.582,159.848,252.097,193.155,397.765,332.471,180.332,174.849,313.806,242.556,183.59,289.155,233.039,234.976,147.115,139.707,217.091,116.668,99.4082,126.801,288.029,116.189,122.051,158.259,104.271,108.414,85.6915,83.5239,69.9648,83.6142,81.8548,71.6074,65.9837,78.3525,80.5281,77.4859,55.1376,74.263,65.3903,55.9187,50.8946,38.7997,46.8784,45.9631,42.1252,46.3666,42.027,37.4763,34.5162,34.2836,30.9356,34.6746,37.3722,31.2867,27.0064,31.0063,30.567,30.32,28.9271,27.7367,27.8828,31.9606,30.8024,28.1052,30.7524,31.6775,33.0275,29.7651,28.1086,26.9809,23.0575,23.021,23.1568,24.6186,25.3472,23.7556,
549.851,313.294,956.242,541.897,380.844,443.478,902.458,643.931,211.204,150.619,188.113,221.828,228.414,242.858,454.613,243.678,298.241,194.184,93.3609,151.746,210.343,232.488,234.063,183.911,154.333,154.466,258.837,138.122,145.691,96.096,278.136,105.487,184.662,169.812,92.8971,107.08,174.647,100.453,115.095,98.1339,92.2823,83.2823,68.9617,53.4595,79.3656,76.896,69.9974,73.4405,77.7887,67.6916,73.829,61.282,49.6527,57.8097,50.0363,48.4477,44.4504,37.5247,37.2695,40.7163,37.3785,36.9149,32.1614,25.0686,31.1639,30.4265,29.9974,30.4074,31.3087,27.6819,26.9442,32.2508,33.0958,28.353,30.2493,31.9687,34.9093,36.8187,31.8034,30.1735,27.0041,23.6922,26.0534,25.6097,25.1021,25.3301,
176.525,485.544,746.347,301.982,253.727,642.905,756.904,897.829,302.261,309.301,208.681,198.156,383.954,365.595,483.964,185.69,239.811,179.6,294.777,247.024,219.066,248.186,305.022,234.072,185.087,219.744,213.2,164.838,118.516,112.531,249.951,150.045,96.0102,128.511,122.678,118.78,110.525,77.1533,95.8863,91.2239,77.513,100.892,75.6747,79.2377,79.0737,87.0201,68.0314,73.9444,66.359,76.4445,67.2646,51.9496,50.5317,53.2517,49.8462,47.4839,37.8871,39.5604,38.3966,41.0753,38.9406,35.3663,34.562,35.6907,34.3666,34.6533,32.949,30.9771,32.806,34.8077,28.8066,34.8531,31.2994,30.8972,33.6147,31.3776,38.8222,32.126,31.0871,29.6016,27.0593,25.66,26.6847,24.9569,26.5985,25.9557,
558.4,291.391,685.417,439.759,307.989,460.663,723.182,1154.45,442.016,298.784,311.143,311.57,383.038,162.695,449.69,205.182,214.958,163.884,137.999,159.366,177.257,230.947,305.343,277.063,238.802,167.68,225.209,95.36,129.646,147.722,193.035,162.872,167.718,185.132,123.888,115.24,126.876,92.9057,115.941,130.853,106.514,103.09,100.334,88.6045,93.1874,70.4694,61.4265,73.984,78.1826,70.0856,71.9587,64.8303,56.8192,47.2628,55.0906,49.5483,42.7725,37.7907,38.1079,42.5492,36.9695,34.5327,33.806,26.8425,28.2346,32.905,28.8967,29.3593,31.7725,32.2916,28.2169,28.829,32.0086,30.6321,30.6855,31.3785,31.7728,31.8851,27.6882,27.882,26.1132,24.882,25.701,23.2082,24.5764,23.0778,
783.956,237.914,781.809,587.748,398.322,379.305,959.901,1038.15,256.603,328.886,179.837,232.93,214.609,140.027,368.257,202.7,213.681,288.14,243.179,255.935,285.908,238.957,231.971,193.408,209.317,253.406,186.015,106.12,141.785,104.036,160.46,132.311,123.413,203.074,112.816,93.2843,178.803,98.8886,81.8185,105.411,107.627,97.1699,107.152,101.856,87.8304,85.5463,85.4529,78.0781,96.1621,77.1419,79.0158,72.5518,59.7901,57.7048,49.6334,51.9516,47.7593,41.6426,41.0029,40.4191,44.5082,39.8159,30.5444,34.6114,31.1091,33.6889,29.4212,32.3003,31.0972,31.3408,26.4428,30.2843,35.5014,28.1781,30.8884,33.6914,36.3526,34.8813,29.815,30.8572,27.9436,25.5408,28.1202,26.4876,27.1608,25.9107,
407.162,341.689,816.199,407.679,295.939,464.226,839.488,1147.79,412.344,441.438,207.185,274.442,213.319,191.519,570.028,205.216,168.623,157.36,252.789,205.48,179.661,203.523,230.512,253.997,173.15,162.523,249.883,127.354,142.616,91.9584,261.966,141.206,128.095,163.893,104.798,129.297,210.371,128.705,162.502,184.643,89.7848,80.8539,98.1481,64.1927,114.178,95.6263,98.0193,77.0909,96.9936,89.8605,71.7367,58.701,70.6081,56.9307,63.3307,56.4815,50.618,45.4293,45.8328,37.7776,38.0444,38.2941,37.561,32.4762,35.8847,34.0566,34.2142,30.7437,30.3803,29.4059,31.6024,27.9074,29.7358,27.8954,25.7755,26.9652,32.7882,30.1569,30.136,27.9612,27.1644,25.2874,28.2632,24.5861,25.7012,25.7981,
505.46,403.94,955.655,567.423,384.78,333.664,671.427,498.683,370.246,225.214,244.084,512.072,245.341,217.89,477.041,248.84,123.549,115.158,204.081,150.639,107.849,238.339,278.622,228.98,214.168,189.426,267.077,131.941,152.714,112.117,255.359,261.108,165.089,154.826,124.356,148.441,247.75,120.598,128.156,164.465,102.945,98.5593,122.265,93.9034,92.2327,88.476,94.641,104.236,88.5733,71.0596,84.7303,67.4852,61.5435,60.196,59.9868,54.5647,55.7195,43.8932,43.6958,41.1465,40.3627,38.0335,33.8814,38.9542,30.3945,33.2205,30.632,29.0913,28.142,30.0817,26.5298,30.2903,28.8577,29.7143,28.2827,30.9911,30.1712,31.1667,28.1528,28.5204,23.8415,24.8026,24.518,24.7586,24.2774,22.2274,
296.637,224.899,749.888,482.618,240.712,555.387,829.992,828.632,280.816,151.787,129.089,217.554,262.778,176.166,299.241,156.179,178.464,153.974,246.333,191.986,134.346,289.907,352.233,417.971,213.766,266.058,207.385,143.374,154.673,148.889,209.222,285.211,313.198,197.242,166.343,211.627,366.898,238.227,265.362,332.253,142.895,128.11,185.49,139.918,141.192,116.921,122.542,141.083,95.1241,111.396,106.505,97.116,72.6654,78.287,97.799,73.2174,76.9908,69.8764,60.4745,56.35,53.0312,54.6394,46.3746,46.2365,43.2109,45.5541,39.9102,40.2295,41.8016,30.8094,32.5713,32.6379,30.7807,27.2507,25.6496,28.7475,27.6715,27.2446,25.8647,22.5875,24.6394,23.0135,23.3302,22.7541,21.4128,22.2325,
266.865,342.338,582.084,469.55,235.92,426.535,481.623,678.225,267.208,188.669,163.666,211.256,243.716,253.413,454.68,237.376,114.977,192.258,258.556,200.698,170.199,338.03,187.583,469.684,322.034,320.57,312.446,177.814,123.374,168.317,195.031,372.381,153.332,252.265,136.537,337.378,600.943,255.088,242.622,300.529,158.116,165.393,127.718,168.187,165.266,126.924,144.396,154.756,122.352,112.851,99.2535,117.951,92.1304,75.1081,86.7264,75.7026,69.9325,65.5359,61.7189,58.187,57.4239,59.2666,48.6468,52.1624,46.5478,46.8537,43.2378,40.4743,39.291,35.7641,36.7696,36.9454,33.2648,27.7453,29.5688,29.9535,27.7936,27.1733,26.6876,25.731,25.3389,22.4788,23.857,24.1595,23.8056,22.2274,
173.914,394.801,762.279,496.848,400.279,357.417,1130.08,813.43,223.133,236.714,179.062,315.427,424.774,183.808,373.56,140.565,162.201,390.129,245.324,289.587,305.741,661.605,787.606,694.345,342.729,891.53,439.961,222.538,164.745,219.468,224.258,300.394,361.082,287.318,228.244,287.061,803.61,290.889,313.136,331.271,169.884,161,132.432,118.261,169.536,159.751,194.956,149.669,116.806,122.886,122.953,117.603,98.5224,89.8542,85.1063,82.7873,75.045,75.6963,63.544,71.4727,66.3206,55.6371,49.0742,45.6937,44.5074,50.2695,43.4754,42.0203,43.1766,40.5753,38.6303,32.5398,35.8474,35.3759,33.2128,30.834,30.6502,28.9339,26.9211,25.7146,27.5692,23.8474,24.6037,24.4353,24.7923,22.824,
466.095,271.375,554.587,295.886,447.385,567.041,1016.47,416.016,257.849,192.482,247.752,249.171,219.02,275.408,389.457,218.156,181.529,219.78,376.271,292.241,226.164,519.643,586.108,593.621,530.452,513.345,388.616,155.825,150.085,201.147,360.694,344.261,221.047,227.052,145.778,187.142,338.366,140.824,351.124,236.285,193.586,237.213,183.345,104.722,117.718,111.111,129.484,129.866,101.182,103.809,99.3673,99.7313,80.9104,70.1962,70.9017,72.9725,60.9879,61.6366,56.0503,50.7569,58.5041,51.2785,48.3046,38.1516,41.6952,35.6176,36.588,35.4754,33.816,34.0715,32.5253,30.8919,27.3595,26.5391,27.4017,28.011,25.172,26.3382,24.9262,23.9492,22.8039,22.2817,23.5704,20.9563,22.4454,21.5468,
222.934,213.036,870.477,617.59,244.907,422.388,947.21,831.279,446.309,251.819,108.131,217.454,276.916,214.453,382.773,119.335,206.1,207.249,338.006,281.241,242.223,335.884,375.484,521.4,379.421,345.329,242.886,133.955,116.128,145.477,271.316,302.053,130.192,175.673,127.752,163.405,254.238,161.888,185.955,212.126,121.402,107.89,113.872,101.335,106.814,83.857,96.1661,69.9339,84.7317,69.462,79.5286,66.3266,63.4796,68.7931,51.6616,52.8201,60.3016,48.6754,44.3307,40.5835,41.1106,44.2245,31.4539,33.792,32.9519,30.19,27.9466,24.3798,26.3532,26.7743,25.2801,24.9808,24.8827,26.623,26.702,23.3125,24.3771,24.6501,24.4056,23.662,21.7911,21.2477,20.1829,19.6023,19.8412,21.7358,
244.624,487.393,863.576,189.632,217.902,440.386,296.941,565.693,296.502,207.28,136.305,192.073,219.775,212.216,360.736,188.482,284.574,268.911,342.871,307.842,261.464,502.097,468.731,338.715,402.027,476.842,314.87,109.745,166.11,109.05,181.843,232.196,113.549,184.976,95.0464,177.579,332.44,130.928,158.961,137.952,105.167,121.288,111.105,146.819,120.77,110.234,127.672,96.6693,83.1,79.7013,82.8398,88.4095,70.2421,57.5158,68.4798,59.2339,47.2775,45.8103,48.1824,44.7678,40.1277,42.0712,34.3609,32.8107,30.1171,33.3063,33.6539,30.0444,27.263,28.7756,25.0944,28.1133,27.1806,27.2008,27.3791,26.7875,27.7619,26.8249,22.7055,24.4724,22.6803,22.431,24.3015,24.5197,21.4311,21.218,
252.265,260.094,797.102,625.532,497.136,598.632,846.983,856.876,390.429,220.359,116.769,268.059,161.641,206.59,432.179,150.531,172.377,214.09,338.516,267.341,201.366,333.064,426.866,212.633,306.375,296.766,229.595,136.892,148.165,128.017,261.344,192.267,125.214,182.316,98.6497,122.116,200.384,140.728,135.678,102.353,118.424,120.608,70.7669,89.4727,92.7873,92.6209,93.0472,91.1144,66.6625,85.2648,68.2609,66.987,62.341,60.8489,58.8623,49.507,45.4732,49.2945,41.1032,35.9945,43.3724,36.0815,35.7099,31.8661,31.993,30.8606,29.078,28.3207,28.0788,30.8333,26.2692,27.6137,30.2209,28.8078,28.4647,27.7603,31.6746,27.366,28.7801,28.5204,26.3748,24.4214,25.0918,25.6129,24.3704,24.2272,
512.79,357.076,992.857,367.708,149.275,713.397,1078.48,624.863,427.953,170.249,287.85,318.584,277.864,304.177,473.508,327.863,229.371,257.202,323.205,277.723,231.943,335.938,169.212,134.316,203.475,350.391,289.691,141.206,149.126,110.579,196.564,162.861,137.905,132.478,102.509,161.268,130.468,100.173,102.722,60.2955,93.3148,96.1191,81.3174,71.7459,75.6977,84.3407,66.7329,68.2012,64.6516,57.7868,56.4081,53.0274,60.6475,52.9484,42.6097,46.9498,40.9513,35.2796,36.1779,34.2557,38.2501,33.6513,30.2871,33.1757,34.9743,30.4228,26.8794,29.052,31.9405,29.2468,31.8794,30.4687,29.3802,27.9983,27.6632,27.7341,29.4275,31.4996,30.8241,27.5686,25.4834,24.1196,23.1153,24.0495,24.9156,25.8108,
330.881,357.745,937.278,349.296,563.217,395.546,1072.38,1028.66,266.514,321.456,244.232,200.465,262.872,206.455,407.019,217.56,277.465,200.29,204.319,212.323,223.324,242.37,266.549,287.137,245.945,389.452,278.297,120.479,111.56,96.7527,184.164,151.768,152.901,154.043,141.994,113.699,203.336,73.1908,139.109,107.573,83.1023,69.1003,61.8576,74.5017,85.326,79.3959,70.136,58.1155,69.8662,70.5446,61.5074,51.3372,48.301,39.8808,39.994,48.2368,42.5735,44.1305,33.4702,37.3088,32.2643,33.7256,30.3101,28.4546,30.4278,31.2818,30.6252,29.3268,30.0216,29.1984,30.1216,29.5659,30.9915,28.136,32.7248,30.9637,30.1944,31.3851,28.951,25.473,25.8216,26.2406,25.84,23.8428,23.9725,23.6391,
584.836,512.827,720.935,523.065,632.13,611.987,921.169,671.777,302.391,319.384,162.182,187.579,222.732,280.489,444.254,340.127,192.477,195.668,222.511,208.786,201.993,266.677,253.559,151.291,268.817,302.91,304.426,114.702,167.916,111.365,225.723,210.132,169.972,163.922,127.7,121.808,143.835,132.941,112.333,91.1615,83.3484,95.4319,71.7867,87.9903,94.7136,86.9244,67.1546,67.8052,58.6354,59.5685,63.4492,50.9998,46.7167,46.1071,47.1317,46.0652,40.5357,37.9944,36.6215,32.7411,32.4247,35.9704,29.3062,30.5773,29.554,27.5035,30.1998,28.3511,26.6318,30.3595,27.9525,28.817,30.7706,31.3401,30.6228,31.5458,34.5095,36.0206,29.2083,29.5286,28.0412,25.8445,25.8706,25.5375,26.0209,25.2526,
547.317,517.835,723.483,284.799,586.183,366.491,975.491,1203.91,250.819,331.84,321.114,183.082,212.73,198.833,555.624,171.282,163.119,191.917,169.066,160.867,152.096,269.182,185.49,173.711,166.009,139.527,234.07,148.844,133.368,151.887,228.284,162.106,130.232,194.514,127.594,147.075,490.953,142.911,100.91,171.223,168.04,141.181,110.364,111.639,88.8089,82.7794,69.3966,83.717,63.7053,80.3128,70.8651,62.936,64.9084,59.3993,55.2679,57.6344,46.3416,45.6841,42.0007,34.1095,40.0867,35.6762,36.3974,29.7845,33.4896,32.2669,29.6288,26.8183,28.0896,30.8052,30.8519,28.9518,27.7013,25.9391,25.5863,28.8942,25.6168,24.4653,24.2339,23.4659,23.4385,23.9936,22.3534,21.2091,23.1167,23.0901,
636.468,493.563,1298.24,614.157,301.157,453.278,1037.5,694.037,246.128,109.905,117.736,270.942,217.501,221.777,353.483,167.396,233.277,257.326,197.325,227.041,251.798,230.539,277.059,302.346,197.8,212.085,326.667,111.637,105.235,134.164,247.552,467.034,245.412,159.986,193.707,283.217,489.494,275.681,139.713,132.767,191.937,216.48,149.94,111.554,100.271,109.04,105.53,99.0576,82.8065,74.5619,89.1607,79.7642,80.4115,76.7242,68.4792,54.1188,45.3109,50.9971,52.72,44.4043,46.3251,42.2819,42.2339,35.4418,37.2705,40.2243,34.7074,32.2856,31.2288,29.194,30.5029,27.7034,27.8574,28.5063,26.4078,27.4713,25.2975,26.7317,25.2326,21.9502,23.3313,22.5611,23.4195,24.4375,22.4672,21.3961,
498.173,816.978,635.169,863.356,608.282,813.072,755.06,825.19,350.084,325.046,246.885,313.061,127.947,194.617,464.557,291.518,208.993,192.19,223.517,211.287,182.652,221.591,206.459,202.803,211.751,204.664,231.542,173.119,166.078,154.612,290.096,198.98,202.993,129.134,128.594,185.594,194.454,82.8584,144.164,127.006,133.611,92.9002,103.645,77.095,83.1549,68.4222,74.3935,85.6915,68.3429,60.5538,59.6735,53.5062,44.8476,46.4283,49.0994,46.4068,38.6462,37.5267,34.8713,34.782,35.2867,35.2067,31.6725,29.5803,30.8217,27.5406,28.8016,28.9166,29.9963,28.0537,26.1606,26.6738,26.0331,26.7183,27.4296,29.5409,28.3739,26.9056,26.5463,25.9701,24.4888,22.2458,21.9923,22.5079,21.754,23.7349,
496.434,603.237,677.906,1063.62,512.366,479.921,1076.42,907.18,323.461,303.975,345.276,307.719,218.322,199.397,444.701,267.283,191.204,234.28,182.586,217.668,246.438,216.833,263.254,274.417,167.019,271.987,289.506,124.833,129.112,126.614,256.811,203.391,142.109,159.813,131.988,153.483,259.205,176.476,113.267,102.681,128.044,132.413,87.2735,116.221,81.1616,86.7126,84.0596,84.5321,84.9631,67.3221,73.7768,54.8609,51.2673,51.7247,48.9434,54.2675,42.2275,38.4647,37.6825,34.2776,36.1061,33.5602,35.2911,31.9375,30.1832,28.049,24.7408,25.1333,29.2524,25.291,26.4168,26.1034,27.1894,27.9756,25.2912,27.0157,27.1254,26.2386,25.2954,25.4501,23.4973,23.4485,22.8035,23.3094,22.9833,22.4924,
514.234,349.766,1001.1,329.802,592.727,366.837,679.147,1311.67,490.648,294.197,201.229,262.013,277.289,252.472,425.388,186.444,198.97,296.913,133.746,212.38,268.322,202.656,273.373,215.327,198,429.908,356.703,193.043,107.85,146.196,198.052,231.295,169.209,148.587,118.587,115.241,120.475,129.313,115.596,129.024,130.084,92.6032,75.2712,67.1795,82.4533,90.433,69.6386,69.3353,63.9102,68.991,58.6167,54.5821,58.3819,57.8893,53.6616,41.4757,39.4138,38.1892,34.3174,35.4813,31.1077,37.6685,32.9836,31.7981,30.12,29.982,26.2389,26.5944,27.7763,25.4052,27.4149,29.2609,30.3665,26.6502,28.7332,28.3065,28.4863,31.7683,26.3029,26.1405,26.6191,23.5709,24.4447,25.378,25.4705,23.0398,
682.292,762.727,1113.82,736.694,631.338,494.003,849.074,575.745,347.678,188.322,302.616,205.253,429.672,231.69,517.803,311.393,257.74,231.581,180.415,210.356,257.615,225.156,134.158,179.013,183.042,221.816,264.118,182.737,122.277,144.651,240.725,145.954,137.642,167.382,120.421,93.8381,143.065,102.718,94.408,67.6762,85.5243,103.846,74.6271,63.1494,72.4811,82.7903,55.1889,66.7057,58.7022,55.4098,44.127,47.7504,54.7615,50.2966,42.764,42.4266,34.5523,35.5471,31.2014,33.5324,34.9655,31.2186,29.7453,29.8898,32.6679,30.7438,26.5695,28.4237,29.9215,30.0036,31.967,33.2743,31.4173,28.0231,26.841,30.6565,30.8749,31.2976,31.5374,26.9825,28.0363,26.0409,25.6733,25.662,26.3773,23.5715,
440.231,768.219,1139.97,670.979,579.655,511.658,1044.01,904.903,207.023,201.639,298.305,269.24,235.787,168.782,322.67,246.079,209.587,137.365,241.014,186.073,146.188,223.03,269.871,240.422,172.044,192.259,240.235,108.8,129.467,77.6106,279.426,214.972,137.948,161.264,118.818,114.099,167.495,114.483,111.851,82.9991,87.3028,82.676,77.6623,78.2042,90.423,73.4548,65.0168,66.7619,54.0735,55.5388,57.8213,47.3632,50.5486,40.642,42.9499,45.9104,38.3122,34.3225,34.5819,29.2921,31.8408,34.4952,31.0736,30.4682,26.8977,30.2161,27.9382,28.3288,24.605,27.1647,26.714,26.3676,23.2751,24.9948,26.1506,27.7052,30.606,29.2689,27.6051,26.2897,25.1034,23.5197,24.1558,22.1742,22.8681,24.6928,
327.498,292.193,1196.37,736.575,297.625,417.43,1150.05,873.807,339.385,324.184,272.171,252.671,362.317,203.987,260.367,225.467,202.313,216.659,197.089,188.672,178.912,256.775,218.314,245.433,256.443,184.66,203.827,112.611,130.147,126.674,266.916,165.568,144.334,138.725,82.0436,92.1444,133.308,96.7264,83.6634,62.3462,110.089,70.28,83.6694,57.8496,75.1444,71.6056,81.5762,72.8186,62.5127,54.9856,54.3312,45.684,40.2539,44.8903,45.2903,39.8818,33.4542,36.7405,35.6911,31.7225,35.2037,32.2989,30.9159,28.4336,27.391,29.8826,27.5676,26.2289,28.5891,26.9334,28.1055,26.727,29.1391,30.5611,28.44,32.3639,32.4135,33.6026,30.7851,27.7351,23.6849,24.8259,24.1418,24.3433,24.1539,23.393,
435.046,705.974,1034.07,501.916,621.192,533.904,737.251,969.627,494.507,197.314,314.927,273.095,308.69,267.511,505.787,252.707,245.606,398.237,327.3,334.143,315.906,305.77,203.235,207.809,195.157,179.443,233.458,125.459,114.849,129.503,258.659,135.871,117.972,154.54,92.3244,94.0646,134.304,72.5175,97.1154,78.4651,72.2276,81.7617,64.6285,65.261,79.5972,67.1978,62.2119,57.7412,63.3079,55.4029,47.0917,52.3363,48.27,41.7378,45.2925,38.2196,39.0511,36.4383,33.3579,31.9621,32.2076,33.1585,28.7646,31.0679,28.9802,26.778,28.5237,25.4465,24.0851,25.6936,26.5415,29.1064,28.299,28.3956,28.3086,27.3803,29.8947,33.0589,28.7572,27.2405,27.4989,26.163,28.5667,26.9498,24.5798,24.4135,
